lb 3335 ub 138893 before adjustment
995 unsorted cost functions
lb 0 ub 135558 after adjustment
costs ready
ub 114099 after 2nd adjustment
745 variables 1820 functions 3335 lb, 114099 ub
Iteration 0  lb 3811 ub 117434  cores 14 14 14  time 0.007999 0.00247
Iteration 1  lb 4111 ub 117434  cores 26 26 12  time 0.014601 0.007719
Iteration 2  lb 4255 ub 117434  cores 37 37 11  time 0.019626 0.013295
Iteration 3  lb 4281 ub 117434  cores 45 44 8  time 0.023223 0.019979
Iteration 4  lb 4308 ub 117434  cores 52 51 7  time 0.026784 0.028612
Iteration 5  lb 4412 ub 117434  cores 61 60 9  time 0.030965 0.039632
Iteration 6  lb 4465 ub 117434  cores 69 68 8  time 0.03503 0.05225
Iteration 7  lb 4476 ub 117434  cores 76 75 7  time 0.038702 0.061702
Iteration 8  lb 4488 ub 117434  cores 83 81 7  time 0.042237 0.074717
Iteration 9  lb 4605 ub 117434  cores 90 88 7  time 0.045657 0.090001
Iteration 10  lb 4620 ub 117434  cores 97 95 7  time 0.048968 0.111537
Iteration 11  lb 4631 ub 117434  cores 106 103 9  time 0.053301 0.130733
Iteration 12  lb 4658 ub 117434  cores 112 109 6  time 0.056366 0.172323
Iteration 13  lb 4686 ub 117434  cores 120 117 8  time 0.060034 0.214655
Iteration 14  lb 4696 ub 117434  cores 127 123 7  time 0.063402 0.245972
Iteration 15  lb 4708 ub 117434  cores 131 127 4  time 0.065541 0.35724
Iteration 16  lb 4720 ub 117434  cores 137 133 6  time 0.068387 0.461341
Iteration 17  lb 4732 ub 117434  cores 142 138 5  time 0.07096 0.560058
Iteration 18  lb 4754 ub 117434  cores 147 143 5  time 0.073596 0.643476
Iteration 19  lb 4765 ub 117434  cores 152 147 5  time 0.076463 0.928362
Iteration 20  lb 4776 ub 117434  cores 157 152 5  time 0.079071 1.06174
Iteration 21  lb 4777 ub 117434  cores 162 157 5  time 0.08166 1.18836
Iteration 22  lb 4797 ub 117434  cores 167 162 5  time 0.084032 1.32351
Iteration 23  lb 4798 ub 117434  cores 172 166 5  time 0.086496 1.45674
Iteration 24  lb 4804 ub 117434  cores 178 172 6  time 0.089597 1.58724
Iteration 25  lb 4805 ub 117434  cores 183 177 5  time 0.092457 1.71442
Iteration 26  lb 4813 ub 117434  cores 188 182 5  time 0.095376 1.84754
Iteration 27  lb 4829 ub 117434  cores 194 187 6  time 0.098609 1.9955
Iteration 28  lb 4830 ub 117434  cores 198 191 4  time 0.100802 2.17741
Iteration 29  lb 4830 ub 117434  cores 201 194 3  time 0.102514 2.49387
Iteration 30  lb 4832 ub 117434  cores 206 198 5  time 0.105062 2.67037
Iteration 31  lb 4846 ub 117434  cores 210 202 4  time 0.107295 2.90003
Iteration 32  lb 4851 ub 117434  cores 213 205 3  time 0.109272 3.15677
Iteration 33  lb 4867 ub 117434  cores 218 210 5  time 0.11215 3.45706
Iteration 34  lb 4870 ub 117434  cores 221 213 3  time 0.113912 3.70095
Iteration 35  lb 4873 ub 117434  cores 224 215 3  time 0.115642 3.90821
Iteration 36  lb 4879 ub 117434  cores 228 218 4  time 0.11778 4.13109
Iteration 37  lb 4880 ub 117434  cores 232 222 4  time 0.120058 4.31554
Iteration 38  lb 4886 ub 117434  cores 235 225 3  time 0.121743 4.53802
Iteration 39  lb 4887 ub 117434  cores 238 227 3  time 0.123485 4.76946
Iteration 40  lb 4888 ub 117434  cores 242 231 4  time 0.125687 5.06044
Iteration 41  lb 4889 ub 117434  cores 245 234 3  time 0.127465 5.37837
Iteration 42  lb 4896 ub 117434  cores 249 238 4  time 0.129596 5.71175
Iteration 43  lb 4909 ub 117434  cores 252 241 3  time 0.131346 6.08826
Iteration 44  lb 4909 ub 117434  cores 256 245 4  time 0.133579 6.48375
Iteration 45  lb 4911 ub 117434  cores 259 248 3  time 0.135335 6.83256
Iteration 46  lb 4916 ub 117434  cores 264 253 5  time 0.137791 7.07642
